category,group_id,view,region_id,x_min,y_min,x_max,y_max,centroid_x,centroid_y,area_pixels,area_fraction,threshold_source,image_path,mask_path
transistor1,transistor1::transistor1_0044_NG_BX,C1,1,243,50,255,58,250.15492958,53.30985915,71,0.00108337,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C1,2,102,118,112,127,107.44318182,122.68181818,88,0.00134277,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C1,3,113,187,146,218,129.60228717,202.50317662,787,0.01200867,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C1,4,183,212,201,235,192.05769231,224.03846154,312,0.00476074,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C1_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C2,1,0,97,79,175,31.51309846,137.95596206,4428,0.06756592,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C2_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C2_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C2,2,244,172,255,200,250.65201465,186.94505495,273,0.00416565,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C2_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C2_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C2,3,127,233,159,255,143.46303502,246.31517510,514,0.00784302,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C2_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C2_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C3,1,113,62,155,103,133.81271129,82.56795132,1479,0.02256775,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C3_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C3_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C4,1,132,0,216,49,172.71492063,20.03682540,3150,0.04806519,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C4,2,196,99,255,202,231.55452067,145.60154475,4402,0.06716919,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C4,3,169,170,172,173,170.50000000,171.50000000,12,0.00018311,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C4,4,39,176,53,188,45.83687943,181.97872340,141,0.00215149,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C4_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C5,1,0,157,4,163,1.55555556,159.85185185,27,0.00041199,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C5_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C5_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_BX,C5,2,105,157,141,196,122.88599641,177.03052065,1114,0.01699829,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C5_20230923195626.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0044/transistor1_0044_NG_BX_C5_20230923195626.png
transistor1,transistor1::transistor1_0044_NG_QS,C1,1,251,27,255,42,253.51785714,32.96428571,56,0.00085449,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C1,2,107,33,131,62,121.13598326,44.57322176,478,0.00729370,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C1,3,103,121,112,132,107.00000000,125.71264368,87,0.00132751,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C1,4,248,142,255,159,252.28571429,150.47619048,105,0.00160217,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C1,5,113,181,145,206,129.44570502,193.43760130,617,0.00941467,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C1,6,109,216,159,255,137.82300090,239.90476190,1113,0.01698303,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C1_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C2,1,25,110,153,171,73.22573030,142.33874299,3389,0.05171204,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C2,2,243,137,255,184,250.21573604,154.48730964,394,0.00601196,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C2,3,181,142,198,161,191.47872340,149.42553191,188,0.00286865,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C2,4,157,148,161,152,158.95000000,149.90000000,20,0.00030518,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C2_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C3,1,105,187,115,198,109.93939394,192.61616162,99,0.00151062,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C3_20230924140443.jpg,
transistor1,transistor1::transistor1_0044_NG_QS,C4,1,150,92,255,168,205.23531933,135.40141449,4666,0.07119751,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C4_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C4_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_QS,C5,1,104,145,147,198,123.94534884,171.01104651,1720,0.02624512,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C5_20230924140443.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0044/transistor1_0044_NG_QS_C5_20230924140443.png
transistor1,transistor1::transistor1_0044_NG_ZW,C1,1,140,0,172,49,157.84284177,21.04951561,929,0.01417542,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C1,2,205,114,217,131,211.63068182,121.98863636,176,0.00268555,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C1,3,174,117,193,143,184.13315217,128.42663043,368,0.00561523,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C1,4,106,133,163,164,135.95310016,148.32750397,1258,0.01919556,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C1,5,202,191,212,198,207.43396226,194.88679245,53,0.00080872,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C1_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C2,1,74,103,94,136,83.64774951,120.06457926,511,0.00779724,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C2_20230924113322.jpg,
transistor1,transistor1::transistor1_0044_NG_ZW,C2,2,151,104,158,114,154.53424658,109.06849315,73,0.00111389,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C2_20230924113322.jpg,
transistor1,transistor1::transistor1_0044_NG_ZW,C2,3,252,179,255,190,253.74358974,184.64102564,39,0.00059509,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C2_20230924113322.jpg,
transistor1,transistor1::transistor1_0044_NG_ZW,C4,1,165,94,204,130,184.43012704,113.26225045,1102,0.01681519,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C4,2,84,107,175,204,129.96637866,159.28211871,5324,0.08123779,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C4,3,250,116,255,129,253.01538462,122.18461538,65,0.00099182,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.png
transistor1,transistor1::transistor1_0044_NG_ZW,C4,4,237,140,255,196,247.59153176,170.91656289,803,0.01225281,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/ZW/S0044/transistor1_0044_NG_ZW_C4_20230924113322.png
transistor1,transistor1::transistor1_0044_OK,C2,1,83,98,111,131,98.74101611,115.38785626,807,0.01231384,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/OK/S0044/transistor1_0044_OK_C2_20230923153350.jpg,
transistor1,transistor1::transistor1_0044_OK,C2,2,112,134,132,158,121.26701571,147.04188482,382,0.00582886,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/OK/S0044/transistor1_0044_OK_C2_20230923153350.jpg,
transistor1,transistor1::transistor1_0044_OK,C4,1,155,99,171,113,162.79187817,106.13705584,197,0.00300598,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/OK/S0044/transistor1_0044_OK_C4_20230923153350.jpg,
transistor1,transistor1::transistor1_0045_NG_BX,C1,1,0,24,15,51,6.74074074,36.80341880,351,0.00535583,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C1,2,89,67,136,159,110.75209051,107.73930152,2033,0.03102112,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C1,3,135,134,156,144,145.92207792,139.22727273,154,0.00234985,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C1,4,173,138,186,144,180.19117647,140.69117647,68,0.00103760,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C1,5,253,184,255,192,254.13043478,188.30434783,23,0.00035095,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C1,6,187,204,196,212,190.81666667,207.35000000,60,0.00091553,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C1,7,185,214,197,230,190.44936709,222.80379747,158,0.00241089,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C1_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C2,1,164,97,217,185,192.16916355,139.36828964,3204,0.04888916,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C2,2,76,123,81,129,78.26923077,126.00000000,26,0.00039673,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C2,3,244,180,255,200,250.84883721,191.11627907,172,0.00262451,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C2,4,127,234,156,255,141.96644295,246.66890380,447,0.00682068,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C2_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C3,1,91,126,126,184,108.41500000,157.10437500,1600,0.02441406,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C3_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C3_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C4,1,133,0,214,47,170.81331988,19.31113354,2973,0.04536438,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C4_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C4_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C4,2,48,84,105,156,72.75047081,120.21468927,3186,0.04861450,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C4_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C4_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C4,3,232,99,255,199,246.74744027,157.06552901,1465,0.02235413,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C4_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C4_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C5,1,107,63,168,124,138.01618764,93.98017839,3027,0.04618835,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C5_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C5_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C5,2,250,94,255,103,253.15555556,98.51111111,45,0.00068665,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C5_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C5_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_BX,C5,3,155,130,163,148,159.00729927,139.86861314,137,0.00209045,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C5_20230923195641.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/BX/S0045/transistor1_0045_NG_BX_C5_20230923195641.png
transistor1,transistor1::transistor1_0045_NG_QS,C1,1,251,26,255,42,253.53225806,32.98387097,62,0.00094604,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.png
transistor1,transistor1::transistor1_0045_NG_QS,C1,2,110,29,142,55,124.35315315,42.58378378,555,0.00846863,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.png
transistor1,transistor1::transistor1_0045_NG_QS,C1,3,157,51,212,94,182.96604938,71.16419753,1620,0.02471924,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.png
transistor1,transistor1::transistor1_0045_NG_QS,C1,4,83,102,189,163,139.82572993,134.23175182,4384,0.06689453,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.png
transistor1,transistor1::transistor1_0045_NG_QS,C1,5,112,220,159,255,137.93542435,240.69280443,1084,0.01654053,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C1_20230924140457.png
transistor1,transistor1::transistor1_0045_NG_QS,C2,1,180,95,232,136,203.26413744,113.14101646,1397,0.02131653,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C2_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C2_20230924140457.png
transistor1,transistor1::transistor1_0045_NG_QS,C2,2,242,135,255,168,249.44041451,150.52590674,386,0.00588989,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C2_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C2_20230924140457.png
transistor1,transistor1::transistor1_0045_NG_QS,C2,3,94,140,96,142,94.87500000,140.87500000,8,0.00012207,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C2_20230924140457.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/transistor1/NG/QS/S0045/transistor1_0045_NG_QS_C2_20230924140457.png
