category,record_category,split,meta_prefix,normal_class,group_id,subject_id,sample_key,sample_number,view,camera_id,anomaly_class,metadata_anomaly_class,filename_anomaly_class,metadata_label_matches_filename,view_label,product_label,image_suffix,mask_suffix,image_exists,mask_declared,mask_exists,mask_correspondence,image_category_match,image_label_match,image_path,mask_path
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_HS,pcb::pcb_0055_NG_HS,pcb_0055_NG_HS,0055,C2,C2,NG_HS,OK,NG_HS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0055/pcb_0055_NG_HS_C2_20231028132314.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_HS,pcb::pcb_0055_NG_HS,pcb_0055_NG_HS,0055,C3,C3,NG_HS,OK,NG_HS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0055/pcb_0055_NG_HS_C3_20231028132314.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_HS,pcb::pcb_0055_NG_HS,pcb_0055_NG_HS,0055,C4,C4,NG_HS,OK,NG_HS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0055/pcb_0055_NG_HS_C4_20231028132314.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_HS,pcb::pcb_0055_NG_HS,pcb_0055_NG_HS,0055,C5,C5,NG_HS,HS,NG_HS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0055/pcb_0055_NG_HS_C5_20231028132314.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0055/pcb_0055_NG_HS_C5_20231028132314.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_QS,pcb::pcb_0055_NG_QS,pcb_0055_NG_QS,0055,C1,C1,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C1_20231029110707.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C1_20231029110707.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_QS,pcb::pcb_0055_NG_QS,pcb_0055_NG_QS,0055,C2,C2,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C2_20231029110707.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C2_20231029110707.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_QS,pcb::pcb_0055_NG_QS,pcb_0055_NG_QS,0055,C3,C3,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C3_20231029110707.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C3_20231029110707.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_QS,pcb::pcb_0055_NG_QS,pcb_0055_NG_QS,0055,C4,C4,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C4_20231029110707.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C4_20231029110707.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_QS,pcb::pcb_0055_NG_QS,pcb_0055_NG_QS,0055,C5,C5,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C5_20231029110707.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0055/pcb_0055_NG_QS_C5_20231029110707.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_YW,pcb::pcb_0055_NG_YW,pcb_0055_NG_YW,0055,C1,C1,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C1_20231029120846.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C1_20231029120846.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_YW,pcb::pcb_0055_NG_YW,pcb_0055_NG_YW,0055,C2,C2,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C2_20231029120846.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C2_20231029120846.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_YW,pcb::pcb_0055_NG_YW,pcb_0055_NG_YW,0055,C3,C3,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C3_20231029120846.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C3_20231029120846.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_YW,pcb::pcb_0055_NG_YW,pcb_0055_NG_YW,0055,C4,C4,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C4_20231029120846.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C4_20231029120846.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_YW,pcb::pcb_0055_NG_YW,pcb_0055_NG_YW,0055,C5,C5,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C5_20231029120846.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0055/pcb_0055_NG_YW_C5_20231029120846.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_ZW,pcb::pcb_0055_NG_ZW,pcb_0055_NG_ZW,0055,C1,C1,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C1_20231028114527.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C1_20231028114527.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_ZW,pcb::pcb_0055_NG_ZW,pcb_0055_NG_ZW,0055,C2,C2,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C2_20231028114527.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C2_20231028114527.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_ZW,pcb::pcb_0055_NG_ZW,pcb_0055_NG_ZW,0055,C3,C3,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C3_20231028114527.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C3_20231028114527.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_ZW,pcb::pcb_0055_NG_ZW,pcb_0055_NG_ZW,0055,C4,C4,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C4_20231028114527.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C4_20231028114527.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0055_NG_ZW,pcb::pcb_0055_NG_ZW,pcb_0055_NG_ZW,0055,C5,C5,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C5_20231028114527.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0055/pcb_0055_NG_ZW_C5_20231028114527.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_HS,pcb::pcb_0056_NG_HS,pcb_0056_NG_HS,0056,C1,C1,NG_HS,OK,NG_HS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0056/pcb_0056_NG_HS_C1_20231028132328.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_HS,pcb::pcb_0056_NG_HS,pcb_0056_NG_HS,0056,C2,C2,NG_HS,OK,NG_HS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0056/pcb_0056_NG_HS_C2_20231028132328.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_HS,pcb::pcb_0056_NG_HS,pcb_0056_NG_HS,0056,C3,C3,NG_HS,OK,NG_HS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0056/pcb_0056_NG_HS_C3_20231028132328.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_HS,pcb::pcb_0056_NG_HS,pcb_0056_NG_HS,0056,C4,C4,NG_HS,OK,NG_HS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0056/pcb_0056_NG_HS_C4_20231028132328.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_HS,pcb::pcb_0056_NG_HS,pcb_0056_NG_HS,0056,C5,C5,NG_HS,HS,NG_HS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0056/pcb_0056_NG_HS_C5_20231028132328.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0056/pcb_0056_NG_HS_C5_20231028132328.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_QS,pcb::pcb_0056_NG_QS,pcb_0056_NG_QS,0056,C1,C1,NG_QS,OK,NG_QS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C1_20231029110726.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_QS,pcb::pcb_0056_NG_QS,pcb_0056_NG_QS,0056,C2,C2,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C2_20231029110726.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C2_20231029110726.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_QS,pcb::pcb_0056_NG_QS,pcb_0056_NG_QS,0056,C3,C3,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C3_20231029110726.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C3_20231029110726.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_QS,pcb::pcb_0056_NG_QS,pcb_0056_NG_QS,0056,C4,C4,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C4_20231029110726.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C4_20231029110726.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_QS,pcb::pcb_0056_NG_QS,pcb_0056_NG_QS,0056,C5,C5,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C5_20231029110726.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0056/pcb_0056_NG_QS_C5_20231029110726.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_YW,pcb::pcb_0056_NG_YW,pcb_0056_NG_YW,0056,C1,C1,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C1_20231029120902.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C1_20231029120902.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_YW,pcb::pcb_0056_NG_YW,pcb_0056_NG_YW,0056,C2,C2,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C2_20231029120902.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C2_20231029120902.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_YW,pcb::pcb_0056_NG_YW,pcb_0056_NG_YW,0056,C3,C3,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C3_20231029120902.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C3_20231029120902.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_YW,pcb::pcb_0056_NG_YW,pcb_0056_NG_YW,0056,C4,C4,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C4_20231029120902.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C4_20231029120902.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_YW,pcb::pcb_0056_NG_YW,pcb_0056_NG_YW,0056,C5,C5,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C5_20231029120902.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0056/pcb_0056_NG_YW_C5_20231029120902.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_ZW,pcb::pcb_0056_NG_ZW,pcb_0056_NG_ZW,0056,C1,C1,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C1_20231028114644.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C1_20231028114644.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_ZW,pcb::pcb_0056_NG_ZW,pcb_0056_NG_ZW,0056,C2,C2,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C2_20231028114644.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C2_20231028114644.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_ZW,pcb::pcb_0056_NG_ZW,pcb_0056_NG_ZW,0056,C3,C3,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C3_20231028114644.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C3_20231028114644.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_ZW,pcb::pcb_0056_NG_ZW,pcb_0056_NG_ZW,0056,C4,C4,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C4_20231028114644.jpg,
pcb,pcb,test,pcb/,OK,pcb::pcb_0056_NG_ZW,pcb::pcb_0056_NG_ZW,pcb_0056_NG_ZW,0056,C5,C5,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C5_20231028114644.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0056/pcb_0056_NG_ZW_C5_20231028114644.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_HS,pcb::pcb_0057_NG_HS,pcb_0057_NG_HS,0057,C1,C1,NG_HS,HS,NG_HS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C1_20231028132720.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C1_20231028132720.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_HS,pcb::pcb_0057_NG_HS,pcb_0057_NG_HS,0057,C2,C2,NG_HS,HS,NG_HS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C2_20231028132720.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C2_20231028132720.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_HS,pcb::pcb_0057_NG_HS,pcb_0057_NG_HS,0057,C3,C3,NG_HS,HS,NG_HS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C3_20231028132720.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C3_20231028132720.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_HS,pcb::pcb_0057_NG_HS,pcb_0057_NG_HS,0057,C4,C4,NG_HS,HS,NG_HS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C4_20231028132720.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C4_20231028132720.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_HS,pcb::pcb_0057_NG_HS,pcb_0057_NG_HS,0057,C5,C5,NG_HS,HS,NG_HS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C5_20231028132720.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/HS/S0057/pcb_0057_NG_HS_C5_20231028132720.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_QS,pcb::pcb_0057_NG_QS,pcb_0057_NG_QS,0057,C1,C1,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C1_20231029110736.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C1_20231029110736.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_QS,pcb::pcb_0057_NG_QS,pcb_0057_NG_QS,0057,C2,C2,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C2_20231029110736.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C2_20231029110736.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_QS,pcb::pcb_0057_NG_QS,pcb_0057_NG_QS,0057,C3,C3,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C3_20231029110736.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C3_20231029110736.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_QS,pcb::pcb_0057_NG_QS,pcb_0057_NG_QS,0057,C4,C4,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C4_20231029110736.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C4_20231029110736.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_QS,pcb::pcb_0057_NG_QS,pcb_0057_NG_QS,0057,C5,C5,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C5_20231029110736.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/QS/S0057/pcb_0057_NG_QS_C5_20231029110736.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_YW,pcb::pcb_0057_NG_YW,pcb_0057_NG_YW,0057,C1,C1,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C1_20231029120910.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C1_20231029120910.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_YW,pcb::pcb_0057_NG_YW,pcb_0057_NG_YW,0057,C2,C2,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C2_20231029120910.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C2_20231029120910.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_YW,pcb::pcb_0057_NG_YW,pcb_0057_NG_YW,0057,C3,C3,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C3_20231029120910.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C3_20231029120910.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_YW,pcb::pcb_0057_NG_YW,pcb_0057_NG_YW,0057,C4,C4,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C4_20231029120910.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C4_20231029120910.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_YW,pcb::pcb_0057_NG_YW,pcb_0057_NG_YW,0057,C5,C5,NG_YW,YW,NG_YW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C5_20231029120910.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/YW/S0057/pcb_0057_NG_YW_C5_20231029120910.png
pcb,pcb,test,pcb/,OK,pcb::pcb_0057_NG_ZW,pcb::pcb_0057_NG_ZW,pcb_0057_NG_ZW,0057,C1,C1,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0057/pcb_0057_NG_ZW_C1_20231028114727.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/pcb/NG/ZW/S0057/pcb_0057_NG_ZW_C1_20231028114727.png
